City_ID,City,Clouds,Country,Date,Humidity,Latitude,Longitude,Max Temperature,Temperature,Wind Speed
1044,nagtipunan,15,PH,1591219417,84,16.22,121.6,74.39,74.39,1.21
1045,hualmay,39,PE,1591219417,71,-11.1,-77.61,68.81,68.81,13.56
1046,fairfield,40,US,1591219417,65,41.27,-73.32,77.0,74.23,12.75
1047,seoul,75,KR,1591219417,100,37.57,126.98,69.8,67.41,9.17
1048,zhuji,20,CN,1591219417,100,29.72,120.24,75.2,74.93,4.47
1049,dongzhen,76,CN,1591219417,89,22.38,110.94,76.68,76.68,3.27
1050,srednekolymsk,0,RU,1591219417,51,67.45,153.68,51.8,51.8,6.15
1051,morgan city,20,US,1591219417,88,29.7,-91.21,77.0,77.0,5.82
1052,shuangyang,75,CN,1591219417,87,43.52,125.67,53.6,53.6,2.24
1053,katsuura,100,JP,1591219417,91,35.13,140.3,71.01,69.64,1.01
1054,tilichiki,10,RU,1591219417,76,60.47,166.1,43.18,43.18,5.91
1055,iqaluit,75,CA,1591219204,56,63.75,-68.51,42.8,42.39,16.11
1056,tshane,0,BW,1591219417,37,-24.02,21.87,57.02,57.02,7.34
1057,pingzhuang,0,CN,1591219417,55,42.04,119.29,55.62,55.62,13.51
1058,great falls,1,US,1591219235,20,47.5,-111.3,73.99,73.58,20.8
1059,mahajanga,3,MG,1591219418,57,-15.72,46.32,76.41,76.41,13.13
1060,saldanha,81,ZA,1591219418,81,-33.01,17.94,53.6,53.6,3.36
1061,hamilton,20,US,1591219349,48,39.18,-84.53,90.0,88.47,11.41
1062,sao joao da barra,0,BR,1591219418,83,-21.64,-41.05,73.4,72.46,6.93
1063,angoche,0,MZ,1591219418,83,-16.23,39.91,72.21,72.21,6.51
1064,kieta,69,PG,1591219418,76,-6.22,155.63,80.74,80.74,1.16
1065,emborion,2,GR,1591219418,66,40.48,21.55,55.4,55.4,3.36
1066,bejar,61,ES,1591219418,62,40.39,-5.76,68.0,68.0,4.0
1067,mathbaria,56,BD,1591219418,83,22.29,89.96,82.62,82.62,9.31
1068,vestmannaeyjar,69,IS,1591219418,82,63.44,-20.27,50.29,50.29,14.76
1069,chernyshevskiy,32,RU,1591219418,52,63.01,112.47,53.15,53.15,4.61
1070,rypefjord,75,NO,1591219418,75,70.63,23.67,42.8,42.8,2.24
1071,pangkalanbuun,61,ID,1591219418,88,-2.68,111.62,76.86,76.86,3.33
1072,viedma,0,AR,1591219418,57,-40.81,-63.0,48.45,48.45,7.16
1073,pangai,16,TO,1591219419,80,-19.8,-174.35,78.64,78.64,21.14
1074,flin flon,90,CA,1591219419,82,54.77,-101.86,55.4,55.4,10.29
1075,freeport,1,US,1591219242,57,40.66,-73.58,81.0,78.67,8.05
1076,alofi,75,NU,1591219419,69,-19.06,-169.92,78.8,78.8,18.34
1077,podujevo,75,XK,1591219419,76,42.91,21.19,55.4,54.18,8.05
1078,kuloy,77,RU,1591219419,76,61.03,42.49,47.93,47.93,5.28
1079,alad,4,PH,1591219419,67,12.62,122.25,84.78,84.78,4.25
1080,arcos de la frontera,20,ES,1591219419,82,36.75,-5.81,68.0,68.0,5.82
1081,fare,12,PF,1591219419,67,-16.7,-151.02,80.42,80.42,8.48
1082,aksu,100,CN,1591219419,30,41.12,80.26,74.88,74.88,7.45
1083,kidal,98,ML,1591219419,13,18.44,1.41,99.21,99.21,5.1
1084,pasni,0,PK,1591219419,91,25.26,63.47,82.54,82.54,13.15
1085,alto araguaia,1,BR,1591219419,63,-17.31,-53.22,71.13,71.13,3.71
1086,laguna,1,US,1591219419,22,38.42,-121.42,100.99,99.52,3.36
1087,namatanai,89,PG,1591219419,75,-3.67,152.43,81.63,81.63,5.12
1088,abrau-dyurso,40,RU,1591219419,82,44.69,37.59,60.8,60.4,13.42
1089,big bend,0,SZ,1591219419,93,-26.82,31.93,53.6,53.6,3.36
1090,oltina,7,RO,1591219420,81,44.17,27.67,52.0,51.89,10.29
1091,itoman,20,JP,1591219420,94,26.12,127.67,80.6,80.42,17.22
1092,chipinge,0,ZW,1591219420,97,-20.19,32.62,51.55,51.55,3.49
1093,husavik,40,IS,1591219420,80,66.04,-17.34,41.0,41.0,6.93
1094,saint-francois,87,FR,1591219420,87,46.42,3.91,60.8,60.8,3.36
1095,yuzhnyy,20,RU,1591219420,70,53.25,83.69,46.4,46.4,6.71
1096,syamzha,63,RU,1591219420,89,60.02,41.06,47.62,47.62,5.75
1097,dongkan,64,CN,1591219419,83,34.0,119.83,72.7,72.7,7.78
1098,ust-kuyga,8,RU,1591219420,71,70.02,135.6,39.72,39.72,4.5
1099,sterling,40,US,1591219420,34,39.01,-77.43,95.0,92.5,9.17
1100,morros,91,BR,1591219420,64,-9.45,-46.3,79.77,79.77,0.67
1101,loa janan,47,ID,1591219420,97,-0.58,117.09,73.56,73.56,1.19
1102,parrita,75,CR,1591219420,94,9.52,-84.32,71.6,69.39,13.87
1103,ewa beach,75,US,1591219420,52,21.32,-158.01,87.8,85.77,8.05
1104,tazovskiy,93,RU,1591219420,75,67.47,78.7,40.71,40.71,13.4
1105,celendin,68,PE,1591219421,62,-6.87,-78.15,63.72,63.72,5.06
1106,maceio,1,BR,1591219421,88,-9.67,-35.74,77.0,77.0,5.82
1107,oranjemund,100,NA,1591219421,83,-28.55,16.43,57.9,57.9,5.5
1108,palmer,75,US,1591219192,45,42.16,-72.33,82.4,80.19,14.99
1109,pacific grove,1,US,1591219421,56,36.62,-121.92,89.01,79.79,5.82
1110,viransehir,0,TR,1591219421,54,37.24,39.76,66.52,66.52,6.64
1111,coro,7,VE,1591219421,62,11.4,-69.67,85.59,85.59,19.75
1112,arrecife,20,ES,1591219360,83,28.96,-13.55,73.4,73.4,6.93
1113,marsaxlokk,7,MT,1591219421,77,35.84,14.54,69.01,66.99,2.24
1114,taoudenni,81,ML,1591219421,17,22.68,-3.98,101.1,101.1,25.3
1115,vankleek hill,90,CA,1591219421,93,45.52,-74.65,59.0,58.44,6.93
1116,thunder bay,40,CA,1591219421,33,48.4,-89.32,75.0,74.16,12.75
1117,tobol,16,KZ,1591219421,72,52.68,62.58,52.11,52.11,8.46
1118,troitskoye,89,RU,1591219421,74,52.98,84.68,48.78,48.78,5.75
1119,lucapa,26,AO,1591219422,49,-8.42,20.74,70.74,70.74,2.8
1120,severo-kurilsk,100,RU,1591219422,80,50.68,156.12,47.32,47.32,13.56
1121,klyuchi,76,RU,1591219422,52,52.27,79.17,54.39,54.39,9.69
1122,portland,1,US,1591219320,45,45.52,-122.68,72.0,69.64,5.82
1123,hirara,1,JP,1591219422,85,24.8,125.28,82.0,82.0,13.76
1124,turukhansk,93,RU,1591219422,66,65.82,87.98,50.36,50.36,10.2
1125,beringovskiy,100,RU,1591219422,74,63.05,179.32,42.96,42.96,2.77
1126,shabo,49,UA,1591219422,93,46.13,30.39,55.4,55.4,8.95
1127,buta,96,CD,1591219422,97,2.79,24.73,69.57,69.57,1.68
1128,puerto armuelles,99,PA,1591219422,89,8.28,-82.87,68.0,68.0,3.0
1129,tucuma,0,BR,1591219422,80,-0.18,-50.05,80.4,80.4,8.37
1130,olinda,40,BR,1591219237,83,-8.01,-34.86,80.6,80.6,8.05
1131,sikeston,1,US,1591219422,43,36.88,-89.59,91.4,89.94,6.93
1132,mardin,0,TR,1591219422,37,37.31,40.74,66.2,66.2,11.41
1133,hurricane,1,US,1591219422,11,37.18,-113.29,100.0,96.76,9.17
1134,kyaikkami,100,MM,1591219422,80,16.08,97.57,82.72,82.72,8.97
1135,phalombe,17,MW,1591219423,92,-15.81,35.65,60.49,60.49,3.71
1136,bandar-e anzali,0,IR,1591219423,66,37.47,49.46,74.46,74.46,11.03
1137,christchurch,97,NZ,1591219133,93,-43.53,172.63,51.01,50.34,12.75
1138,anadyr,100,RU,1591219423,66,64.75,177.48,51.8,51.35,6.71
1139,ampanihy,0,MG,1591219423,70,-24.7,44.75,63.9,63.9,4.65
1140,vysokogornyy,98,RU,1591219423,93,50.12,139.15,47.77,47.77,3.74
1141,karratha,0,AU,1591219262,48,-20.74,116.85,70.93,70.93,12.64
1142,suchil,21,MX,1591219385,17,23.63,-103.92,85.73,85.73,15.23
1143,conakry,85,GN,1591219385,80,9.54,-13.68,82.53,82.53,6.35
1144,ushuaia,75,AR,1591219195,60,-54.8,-68.3,42.8,42.8,8.05
1145,kirakira,97,SB,1591219385,74,-10.45,161.92,82.51,82.51,4.59
1146,east london,100,ZA,1591219385,78,-33.02,27.91,65.39,65.39,6.89
1147,warrington,91,GB,1591219385,71,53.39,-2.58,54.0,52.12,4.7
1148,shido,75,JP,1591219385,88,34.32,134.17,66.2,65.73,5.82
1149,carayao,29,PY,1591219385,71,-25.18,-56.4,66.96,66.96,1.97
1150,kaili,56,ID,1591219385,89,-3.46,120.21,68.18,68.18,1.86
1151,avarua,14,CK,1591219385,69,-21.21,-159.78,77.0,77.0,12.75
1152,jamestown,40,US,1591219280,69,42.1,-79.24,75.99,74.7,17.22
1153,plouzane,75,FR,1591219385,93,48.38,-4.62,57.2,56.64,6.93
1154,puerto ayora,40,EC,1591219385,61,-0.74,-90.35,82.4,79.02,18.34
1155,port alfred,100,ZA,1591219385,94,-33.59,26.89,61.0,61.0,1.01
1156,broome,75,US,1591219385,64,42.25,-75.83,75.99,72.73,6.93
1157,pevek,68,RU,1591219386,76,69.7,170.31,39.6,39.6,3.44
1158,port macquarie,51,AU,1591219386,77,-31.43,152.92,55.99,55.99,1.01
1159,nikolskoye,100,RU,1591219386,62,59.7,30.79,59.0,57.07,2.24
1160,albany,74,US,1591219386,49,42.6,-73.97,80.01,78.4,1.01
1161,busselton,0,AU,1591219386,80,-33.65,115.33,48.0,46.6,6.02
1162,hobart,20,AU,1591219224,80,-42.88,147.33,44.01,40.8,8.05
1163,dikson,99,RU,1591219386,98,73.51,80.55,31.26,31.26,14.85
1164,topchikha,20,RU,1591219386,70,52.82,83.12,46.4,46.4,6.71
1165,dubbo,0,AU,1591219386,100,-32.25,148.62,39.2,39.2,9.17
1166,hithadhoo,89,MV,1591219386,65,-0.6,73.08,84.24,84.24,6.98
1167,puri,40,IN,1591219386,88,19.8,85.85,78.8,78.8,14.41
1168,bluff,100,NZ,1591219386,79,-46.6,168.33,47.41,47.41,22.91
1169,haines junction,96,CA,1591219386,44,60.75,-137.51,52.61,52.61,8.46
1170,punta arenas,75,CL,1591219179,70,-53.15,-70.92,46.4,46.2,18.34
1171,butaritari,84,KI,1591219386,77,3.07,172.79,82.22,82.22,6.73
1172,koslan,18,RU,1591219387,54,63.46,48.9,50.4,50.4,3.31
1173,rikitea,100,PF,1591219384,80,-23.12,-134.97,75.7,75.7,18.57
1174,dhadar,22,IN,1591219387,31,28.33,75.06,90.77,90.77,5.06
1175,sechura,52,PE,1591219387,57,-5.56,-80.82,77.16,77.16,16.93
1176,saint-philippe,47,RE,1591219387,64,-21.36,55.77,69.8,62.73,5.82
1177,mayo,1,US,1591219142,46,38.89,-76.51,91.99,89.91,10.29
1178,nantucket,1,US,1591219325,87,41.28,-70.1,63.0,61.45,14.99
1179,oussouye,17,SN,1591219387,83,12.48,-16.55,80.6,79.68,9.17
1180,chuy,17,UY,1591219387,77,-33.7,-53.46,51.55,51.55,4.38
1181,gat,0,IL,1591219387,53,31.61,34.76,70.0,66.97,4.0
1182,thompson,75,CA,1591219387,48,55.74,-97.86,60.8,60.8,5.82
1183,mar del plata,40,AR,1591219260,71,-38.0,-57.56,50.0,49.66,8.05
1184,holalkere,100,IN,1591219387,76,14.03,76.18,73.27,73.27,10.31
1185,mataura,100,NZ,1591219387,92,-46.19,168.86,44.1,44.1,7.49
1186,clyde river,90,CA,1591219387,100,70.47,-68.59,28.4,28.4,5.82
1187,kahului,40,US,1591219323,49,20.89,-156.47,89.6,82.56,19.46
1188,arraial do cabo,40,BR,1591219388,88,-22.97,-42.03,73.4,73.4,5.82
1189,szubin,0,PL,1591219343,71,53.01,17.74,53.6,53.6,4.7
1190,ponta do sol,40,PT,1591219388,68,32.67,-17.1,68.0,64.04,11.41
1191,roura,20,GF,1591219388,78,4.73,-52.33,82.4,82.4,6.93
1192,kozhva,0,RU,1591219388,66,65.11,57.05,46.58,46.58,3.0
1193,victoria,91,HK,1591219318,79,22.29,114.16,84.0,83.03,8.99
1194,san patricio,40,MX,1591219388,83,19.22,-104.7,80.6,80.6,23.04
1195,labytnangi,79,RU,1591219388,58,66.66,66.42,45.37,45.37,2.71
1196,kapaa,20,US,1591219388,78,22.08,-159.32,82.0,81.39,11.41
1197,puerto baquerizo moreno,75,EC,1591219388,78,-0.9,-89.6,78.8,78.8,13.87
1198,moussoro,0,TD,1591219388,35,13.64,16.49,91.44,91.44,12.84
1199,hermanus,82,ZA,1591219388,84,-34.42,19.23,59.0,59.0,3.0
1200,kuala terengganu,20,MY,1591219388,94,5.33,103.14,78.8,78.42,3.36
1201,slave lake,40,CA,1591219388,58,55.28,-114.77,57.2,57.2,25.28
1202,samarai,61,PG,1591219385,86,-10.62,150.67,79.99,79.99,6.78
1203,hilo,1,US,1591219388,54,19.73,-155.09,84.2,79.2,8.05
1204,airai,100,TL,1591219389,100,-8.93,125.41,54.81,54.81,4.56
1205,cap malheureux,100,MU,1591219389,70,-19.98,57.61,73.0,73.0,7.0
1206,mahebourg,75,MU,1591219389,69,-20.41,57.7,73.4,73.4,14.99
1207,klaksvik,5,FO,1591219389,87,62.23,-6.59,44.6,44.6,6.93
1208,luderitz,27,NA,1591219389,87,-26.65,15.16,55.4,55.4,2.24
1209,leningradskiy,37,RU,1591219389,68,69.38,178.42,42.06,42.06,5.75
1210,carnarvon,0,AU,1591219389,42,-24.87,113.63,71.38,71.38,9.22
1211,yellowknife,75,CA,1591219389,49,62.46,-114.35,48.99,48.33,4.7
1212,khatanga,11,RU,1591219389,51,71.97,102.5,48.79,48.79,9.15
1213,robertsport,100,LR,1591219389,80,6.75,-11.37,81.79,81.79,6.91
1214,dongsheng,16,CN,1591219389,28,39.82,109.98,61.16,61.16,1.14
1215,halifax,90,CA,1591219378,100,44.65,-63.57,48.99,46.6,6.93
1216,shubarshi,59,KZ,1591219389,47,48.59,57.19,72.23,72.23,17.74
1217,atuona,4,PF,1591219389,75,-9.8,-139.03,80.98,80.98,15.26
1218,toila,100,EE,1591219389,82,59.42,27.5,53.94,53.94,4.32
1219,olafsvik,61,IS,1591219389,84,64.89,-23.71,47.5,47.5,4.72
1220,nishihara,40,JP,1591219390,88,26.18,127.76,80.6,80.46,12.75
1221,haveli,50,PK,1591219390,35,30.45,73.7,89.19,89.19,5.55
1222,bambous virieux,75,MU,1591219390,69,-20.34,57.76,73.4,73.22,14.99
1223,sarakhs,0,IR,1591219390,28,36.54,61.16,80.6,80.6,2.24
1224,baruun-urt,0,MN,1591219390,73,46.68,113.28,47.16,47.16,4.83
1225,lavrentiya,0,RU,1591219390,67,65.58,-171.0,42.21,42.21,5.57
1226,tabou,32,CI,1591219390,86,4.42,-7.35,79.57,79.57,6.73
1227,longyearbyen,20,SJ,1591219390,69,78.22,15.64,37.4,37.4,3.36
1228,thinadhoo,87,MV,1591219195,68,0.53,72.93,84.38,84.38,8.16
1229,krasnoselkup,28,RU,1591219390,69,65.7,82.47,46.29,46.29,12.5
1230,syracuse,1,IT,1591219390,63,37.09,15.28,64.4,61.09,5.82
1231,lata,25,PT,1591219390,89,40.16,-8.33,66.0,64.0,3.02
1232,gornyy,71,RU,1591219390,73,55.12,83.91,40.44,40.44,1.34
1233,sydney,75,AU,1591219189,62,-33.87,151.21,51.8,50.23,16.11
1234,fayaoue,71,NC,1591219391,83,-20.65,166.53,76.39,76.39,17.18
1235,vaini,20,TO,1591219391,78,-21.2,-175.2,78.8,78.8,9.17
1236,tasiilaq,100,GL,1591219391,60,65.61,-37.64,42.8,42.8,4.7
1237,bredasdorp,96,ZA,1591219391,93,-34.53,20.04,57.2,57.2,2.24
1238,narasannapeta,100,IN,1591219391,78,18.42,84.05,84.27,84.27,6.15
1239,geraldton,0,AU,1591219391,58,-28.77,114.6,57.2,57.2,10.29
1240,axim,5,GH,1591219391,84,4.87,-2.24,79.84,79.84,8.01
1241,codrington,1,AU,1591219391,90,-38.27,141.97,40.64,40.64,5.01
1242,torbay,75,CA,1591219391,58,47.67,-52.73,53.6,52.93,14.99
1243,barrow,1,US,1591219239,80,71.29,-156.79,35.6,35.6,17.22
1244,honiara,40,SB,1591219391,100,-9.43,159.95,75.2,75.2,1.68
1245,padang,100,ID,1591219391,83,-0.95,100.35,77.9,77.9,2.55
1246,cam ranh,20,VN,1591219391,74,11.92,109.16,86.0,86.0,8.05
1247,port-cartier,75,CA,1591219391,61,50.03,-66.87,48.2,47.01,12.75
1248,nanortalik,78,GL,1591219392,88,60.14,-45.24,48.36,48.36,4.56
1249,zhigansk,66,RU,1591219392,51,66.77,123.37,50.65,50.65,10.4
1250,vardo,75,NO,1591219392,87,70.37,31.11,42.8,42.8,8.05
1251,comacchio,99,IT,1591219392,36,44.7,12.19,77.0,70.32,3.36
1252,haverfordwest,83,GB,1591219167,76,51.8,-4.97,55.4,54.3,19.46
1253,adrar,50,MR,1591219392,30,20.5,-10.07,89.67,89.67,13.31
1254,khandyga,50,RU,1591219392,54,62.67,135.6,55.76,55.76,3.49
1255,talnakh,9,RU,1591219392,75,69.49,88.4,44.6,44.6,17.9
1256,georgetown,20,MY,1591219164,94,5.41,100.34,80.6,79.27,2.24
1257,narsaq,54,GL,1591219392,62,60.92,-46.05,59.0,59.0,4.7
1258,vanavara,100,RU,1591219392,73,60.34,102.28,49.91,49.91,3.09
1259,san andres,90,CO,1591219211,88,12.58,-81.7,80.6,80.6,5.82
1260,cape town,84,ZA,1591219209,87,-33.93,18.42,59.0,56.66,6.93
1261,wagar,0,SD,1591219392,16,16.15,36.2,89.69,89.69,7.74
1262,hambantota,71,LK,1591219393,85,6.12,81.12,78.13,78.13,13.06
1263,saskylakh,100,RU,1591219393,59,71.92,114.08,47.89,47.89,7.43
1264,buala,44,SB,1591219393,72,-8.14,159.59,82.85,82.85,4.18
1265,san quintin,0,MX,1591219393,53,30.48,-115.95,75.69,75.69,9.37
1266,mombetsu,28,JP,1591219393,79,44.35,143.35,57.0,57.0,1.99
1267,kodiak,90,US,1591219393,81,57.79,-152.41,50.0,50.0,10.29
1268,aklavik,5,CA,1591219393,37,68.22,-135.01,53.6,53.6,6.93
1269,demerval lobao,31,BR,1591219393,58,-5.36,-42.68,87.8,87.8,3.36
1270,daru,100,PG,1591219393,86,-9.08,143.21,77.9,77.9,18.75
1271,coahuayana,20,MX,1591219393,66,18.73,-103.68,86.0,86.0,11.41
1272,tuktoyaktuk,20,CA,1591219393,60,69.45,-133.04,41.0,41.0,12.75
1273,ossora,94,RU,1591219393,71,59.24,163.07,45.48,45.48,2.59
1274,fershampenuaz,95,RU,1591219393,75,53.52,59.81,54.45,54.45,5.99
1275,saint george,1,US,1591219220,11,37.1,-113.58,100.0,98.6,9.17
1276,bambanglipuro,53,ID,1591219393,87,-7.95,110.28,77.36,77.36,6.46
1277,palaia fokaia,20,GR,1591219394,82,37.72,23.95,66.99,64.02,4.7
1278,deputatskiy,100,RU,1591219394,77,69.3,139.9,38.62,38.62,4.7
1279,port lincoln,99,AU,1591219394,78,-34.73,135.87,52.77,52.77,8.88
1280,placido de castro,99,BR,1591219394,83,-10.34,-67.19,75.96,75.96,3.06
1281,wasilla,1,US,1591219394,33,61.58,-149.44,62.6,62.08,2.55
1282,kashi,81,CN,1591219394,23,39.45,75.98,75.2,75.2,13.42
1283,dongli,40,CN,1591219394,100,23.57,116.82,78.8,78.8,2.24
1284,new norfolk,8,AU,1591219394,77,-42.78,147.06,44.01,39.34,3.78
1285,simpang,100,ID,1591219394,97,-1.27,104.08,74.3,74.3,3.31
1286,rimbey,75,CA,1591219394,29,52.63,-114.24,60.8,58.08,20.8
1287,nemuro,100,JP,1591219394,97,43.32,145.57,47.32,47.32,2.53
1288,jambi,100,ID,1591219275,97,-1.6,103.62,73.98,73.98,2.51
1289,port elizabeth,98,ZA,1591219394,93,-33.92,25.57,57.2,57.2,3.36
1290,bubaque,0,GW,1591219394,76,11.28,-15.83,80.55,80.55,17.63
1291,asmara,77,ER,1591219394,32,15.33,38.93,64.92,64.92,3.15
1292,kirgiz-miyaki,100,RU,1591219394,87,53.63,54.8,54.46,54.46,7.29
1293,tiksi,37,RU,1591219395,90,71.69,128.87,33.48,33.48,2.84
1294,chokurdakh,51,RU,1591219395,65,70.63,147.92,41.45,41.45,9.22
1295,wana,1,PK,1591219395,61,32.3,69.57,69.37,69.37,0.72
1296,catamarca,0,AR,1591219395,53,-28.47,-65.79,57.99,54.36,1.99
1297,sitka,75,US,1591219395,71,57.05,-135.33,51.8,51.8,5.57
1298,kununurra,86,AU,1591219395,31,-15.77,128.73,57.2,57.2,1.12
1299,owosso,1,US,1591219395,39,43.0,-84.18,84.0,82.62,10.29
1300,pochutla,90,MX,1591219395,74,15.74,-96.47,82.4,82.4,8.01
1301,qaanaaq,100,GL,1591219395,95,77.48,-69.36,29.89,29.89,5.55
1302,camana,99,PE,1591219395,80,-16.62,-72.71,64.63,64.63,8.86
1303,mount gambier,1,AU,1591219395,94,-37.83,140.77,33.8,33.8,3.53
1304,souillac,75,MU,1591219395,69,-20.52,57.52,73.4,73.4,14.99
1305,castro,69,BR,1591219395,96,-24.79,-50.01,58.23,58.23,4.7
1306,singkang,20,MY,1591219395,83,2.1,102.8,80.6,80.33,2.24
1307,ekhabi,100,RU,1591219396,97,53.51,142.97,37.38,37.38,10.13
1308,bondo,100,CD,1591219396,98,3.81,23.69,69.4,69.4,3.13
1309,hobyo,100,SO,1591219396,72,5.35,48.53,82.8,82.8,19.53
1310,kumeny,2,RU,1591219396,78,58.11,49.92,47.12,47.12,7.65
1311,faanui,0,PF,1591219396,68,-16.48,-151.75,79.68,79.68,6.15
1312,quatre cocos,75,MU,1591219396,69,-20.21,57.76,73.4,73.2,14.99
1313,baykit,100,RU,1591219396,79,61.67,96.37,49.89,49.89,2.53
1314,osorno,0,CL,1591219396,76,-40.57,-73.15,51.8,51.8,1.68
1315,athens,20,GR,1591219240,88,37.98,23.72,68.0,64.94,1.97
1316,vanimo,100,PG,1591219396,84,-2.67,141.3,78.37,78.37,4.76
1317,makakilo city,75,US,1591219247,52,21.35,-158.09,87.8,85.73,8.05
1318,bethel,40,US,1591219396,65,41.37,-73.41,77.0,76.1,12.75
1319,gunnedah,0,AU,1591219396,100,-30.98,150.25,33.8,33.8,2.24
1320,kaitangata,100,NZ,1591219397,87,-46.28,169.85,46.0,46.0,14.0
1321,southbridge,20,US,1591219397,60,42.08,-72.03,78.01,75.33,14.99
1322,dawson,1,US,1591219397,55,31.77,-84.45,87.8,84.07,8.05
1323,hay river,40,CA,1591219397,52,60.82,-115.8,44.6,44.6,13.87
1324,sakaiminato,75,JP,1591219397,82,35.55,133.23,66.2,66.2,1.12
1325,kruisfontein,100,ZA,1591219397,93,-34.0,24.73,55.45,55.45,3.49
1326,norman wells,75,CA,1591219397,43,65.28,-126.83,51.8,51.8,5.82
1327,cidreira,27,BR,1591219397,78,-30.18,-50.21,61.9,61.9,9.53
1328,ballina,90,AU,1591219397,71,-28.87,153.57,55.4,52.25,10.29
1329,snasa,100,NO,1591219397,85,64.25,12.38,54.52,54.52,6.62
1330,ketchikan,75,US,1591219397,71,55.34,-131.65,53.6,53.6,16.11
1331,college,75,US,1591219397,71,64.86,-147.8,59.0,55.29,5.82
1332,canutama,55,BR,1591219397,84,-6.53,-64.38,82.51,82.51,2.3
1333,nhulunbuy,2,AU,1591219397,66,-12.23,136.77,76.06,76.06,14.32
1334,tenno,0,JP,1591219397,69,39.9,139.97,62.69,62.69,7.52
1335,wuda,0,CN,1591219398,18,39.5,106.71,70.21,70.21,1.88
1336,takoradi,0,GH,1591219398,85,4.88,-1.76,80.02,80.02,8.43
1337,sola,100,VU,1591219398,82,-13.88,167.55,81.05,81.05,11.23
1338,orlik,7,RU,1591219398,77,52.52,99.83,38.79,38.79,3.85
1339,arman,0,RU,1591219398,60,59.7,150.17,49.08,49.08,2.46
1340,pincher creek,1,CA,1591219140,25,49.48,-113.95,64.99,63.86,31.09
1341,lucea,40,JM,1591219398,66,18.45,-78.17,87.8,87.39,25.28
1342,japura,97,ID,1591219398,97,-0.32,102.35,75.09,75.09,4.29
1343,flinders,27,AU,1591219398,61,-34.58,150.86,53.01,53.01,5.01
1344,martapura,59,ID,1591219398,94,-3.42,114.85,74.5,74.5,2.04
1345,san pedro,40,PH,1591219398,79,14.35,121.02,84.2,83.71,3.38
1346,khasan,92,RU,1591219398,92,42.43,130.64,55.06,55.06,4.0
1347,bergen,75,NO,1591219398,93,60.39,5.33,52.0,50.18,5.82
1348,fortuna,1,US,1591219398,82,40.6,-124.16,64.99,62.15,13.87
1349,den helder,90,NL,1591219144,76,52.96,4.76,60.01,57.9,11.41
1350,cabo san lucas,5,MX,1591219158,48,22.89,-109.91,93.2,88.52,24.16
1351,ojinaga,1,MX,1591219399,17,29.57,-104.42,100.4,99.77,4.5
1352,faya,12,SA,1591219399,33,18.39,42.45,77.0,76.1,14.99
1353,severnoye,87,RU,1591219399,88,56.35,78.36,39.0,39.0,5.3
1354,karksi-nuia,20,EE,1591219399,97,58.1,25.56,47.32,47.32,5.19
1355,richards bay,34,ZA,1591219399,84,-28.78,32.04,68.27,68.27,7.58
1356,tura,100,IN,1591219399,96,25.52,90.22,73.38,73.38,6.78
1357,lebu,0,CL,1591219399,75,-37.62,-73.65,53.13,53.13,12.3
1358,salym,0,RU,1591219399,87,60.06,71.48,35.55,35.55,6.02
1359,portales,40,US,1591219399,24,34.19,-103.33,93.0,92.28,8.05
1360,reconquista,0,AR,1591219399,75,-29.15,-59.65,56.19,56.19,7.96
1361,evanston,75,US,1591219399,39,42.04,-87.69,84.99,82.81,5.82
1362,coihaique,60,CL,1591219399,28,-45.58,-72.07,44.6,44.6,6.93
1363,smidovich,100,RU,1591219399,93,48.6,133.82,49.19,49.19,17.36
1364,lompoc,1,US,1591219399,53,34.64,-120.46,81.0,77.13,16.11
1365,gizo,92,SB,1591219399,71,-8.1,156.84,83.95,83.95,6.85
1366,tuatapere,100,NZ,1591219400,86,-46.13,167.68,44.83,44.83,8.48
1367,rawson,3,AR,1591219260,45,-43.3,-65.1,50.86,50.86,22.15
1368,constitucion,8,CL,1591219400,77,-35.33,-72.42,54.39,54.39,5.86
1369,ribeira grande,40,PT,1591219400,72,38.52,-28.7,64.4,64.4,21.92
1370,mazara del vallo,15,IT,1591219400,82,37.66,12.59,68.0,63.45,5.82
1371,lagoa,0,PT,1591219400,79,39.05,-27.98,62.64,62.64,23.67
1372,port hueneme,1,US,1591219400,64,34.15,-119.2,80.6,73.04,10.29
1373,petropavlovka,92,RU,1591219400,69,50.61,105.32,51.26,51.26,4.07
1374,inirida,99,CO,1591219400,84,3.87,-67.92,82.85,82.85,2.15
1375,rocha,92,UY,1591219400,85,-34.48,-54.33,47.25,47.25,3.8
1376,jalu,0,LY,1591219400,31,29.03,21.55,74.62,74.62,15.3
1377,manzhouli,95,CN,1591219400,64,49.6,117.43,53.17,53.17,4.38
1378,asyut,24,EG,1591219400,39,27.18,31.18,84.2,84.2,2.24
1379,rameswaram,100,IN,1591219401,82,9.28,79.3,84.02,84.02,27.72
1380,colares,20,PT,1591219401,82,38.8,-9.45,69.01,66.43,4.7
1381,camabatela,66,AO,1591219401,84,-8.19,15.38,66.16,66.16,2.64
1382,cockburn town,75,TC,1591219401,66,21.46,-71.14,86.0,86.0,13.87
1383,churapcha,0,RU,1591219401,58,62.0,132.43,55.69,55.69,5.21
1384,masuguru,11,TZ,1591219401,66,-11.37,38.42,68.47,68.47,1.21
